AN_REFERENCIA;NM_MUNICIPIO_IES_CAPES;SG_UF_IES_CAPES;NM_REGIAO_IES_CAPES;CD_IES_CAPES;NM_IES_CAPES;SG_IES_CAPES;NM_NATUREZA_JURIDICA;SG_PROGRAMA_FOMENTO;CD_PROGRAMA;NM_PROGRAMA;NM_GRANDE_AREA;NM_AREA_AVALIACAO;NM_AREA_CONHECIMENTO;NM_NIVEL_PADRAO;QT_BOLSAS_CONCEDIDAS
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012010P0;TECNOLOGIAS AMBIENTAIS;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA SANITÁRIA;DOUTORADO;2
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012010P0;TECNOLOGIAS AMBIENTAIS;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA SANITÁRIA;MESTRADO;26
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012011P6;LETRAS;LINGÜÍSTICA, LETRAS E ARTES;LETRAS / LINGUÍSTICA;LETRAS;MESTRADO;15
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012012P2;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;MESTRADO;14
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012013P9;CIÊNCIA ANIMAL;CIÊNCIAS AGRÁRIAS;ZOOTECNIA / RECURSOS PESQUEIROS;ZOOTECNIA;MESTRADO;25
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012017P4;ENGENHARIA ELÉTRICA;ENGENHARIAS;ENGENHARIAS IV;ENGENHARIA ELÉTRICA;MESTRADO;13
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012018P0;BIOLOGIA VEGETAL;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;BOTÂNICA;MESTRADO;14
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012019P7;SAÚDE E DESENVOLVIMENTO NA REGIÃO CENTRO-OESTE;MULTIDISCIPLINAR;INTERDISCIPLINAR;INTERDISCIPLINAR;DOUTORADO;13
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012019P7;SAÚDE E DESENVOLVIMENTO NA REGIÃO CENTRO-OESTE;MULTIDISCIPLINAR;INTERDISCIPLINAR;INTERDISCIPLINAR;MESTRADO;22
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012020P5;ESTUDOS DE LINGUAGENS;LINGÜÍSTICA, LETRAS E ARTES;LETRAS / LINGUÍSTICA;LETRAS;MESTRADO;19
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012021P1;EDUCAÇÃO MATEMÁTICA;MULTIDISCIPLINAR;ENSINO;ENSINO;MESTRADO;14
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012023P4;ADMINISTRAÇÃO;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO;ADMINISTRAÇÃO;MESTRADO;20
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012024P0;DOENÇAS INFECCIOSAS E PARASITÁRIAS;CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;DOUTORADO;4
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012024P0;DOENÇAS INFECCIOSAS E PARASITÁRIAS;CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;MESTRADO;8
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012026P3;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;MESTRADO;12
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012027P0;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;MESTRADO;8
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;51001012028P6;CIÊNCIA DA COMPUTAÇÃO - UFMS - UFG;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;DOUTORADO;2
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;52001016035P5;QUÍMICA - UFG-UFMS-UFU;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;DOUTORADO;8
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;DOUTORADO;2
2010;CAMPO GRANDE;MS;CENTRO-OESTE;51001012;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;UFMS;FEDERAL;DS;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;MESTRADO;11
2010;DOURADOS;MS;CENTRO-OESTE;51004011;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;UEMS;ESTADUAL;DS;51004011001P0;AGRONOMIA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;MESTRADO;17
2010;DOURADOS;MS;CENTRO-OESTE;51004011;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;UEMS;ESTADUAL;DS;51004011002P6;RECURSOS NATURAIS;MULTIDISCIPLINAR;INTERDISCIPLINAR;INTERDISCIPLINAR;MESTRADO;12
2010;DOURADOS;MS;CENTRO-OESTE;51004011;UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;UEMS;ESTADUAL;DS;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;MESTRADO;2
2010;DOURADOS;MS;CENTRO-OESTE;51005018;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;FEDERAL;DS;51005018001P6;AGRONOMIA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;17
2010;DOURADOS;MS;CENTRO-OESTE;51005018;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;FEDERAL;DS;51005018001P6;AGRONOMIA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;MESTRADO;20
2010;DOURADOS;MS;CENTRO-OESTE;51005018;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;FEDERAL;DS;51005018002P2;HISTÓRIA;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA;MESTRADO;24
2010;DOURADOS;MS;CENTRO-OESTE;51005018;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;FEDERAL;DS;51005018003P9;ENTOMOLOGIA E CONSERVAÇÃO DA BIODIVERSIDADE;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;ZOOLOGIA;DOUTORADO;7
2010;DOURADOS;MS;CENTRO-OESTE;51005018;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;FEDERAL;DS;51005018003P9;ENTOMOLOGIA E CONSERVAÇÃO DA BIODIVERSIDADE;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;ZOOLOGIA;MESTRADO;18
2010;DOURADOS;MS;CENTRO-OESTE;51005018;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;FEDERAL;DS;51005018004P5;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;MESTRADO;18
2010;DOURADOS;MS;CENTRO-OESTE;51005018;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;FEDERAL;DS;51005018005P1;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;MESTRADO;9
2010;DOURADOS;MS;CENTRO-OESTE;51005018;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;FEDERAL;DS;51005018006P8;CIÊNCIA E TECNOLOGIA AMBIENTAL;MULTIDISCIPLINAR;INTERDISCIPLINAR;INTERDISCIPLINAR;MESTRADO;11
2010;DOURADOS;MS;CENTRO-OESTE;51005018;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;FEDERAL;DS;51005018007P4;LETRAS;LINGÜÍSTICA, LETRAS E ARTES;LETRAS / LINGUÍSTICA;LETRAS;MESTRADO;12
2010;DOURADOS;MS;CENTRO-OESTE;51005018;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;FEDERAL;DS;51005018008P0;ZOOTECNIA;CIÊNCIAS AGRÁRIAS;ZOOTECNIA / RECURSOS PESQUEIROS;ZOOTECNIA;MESTRADO;18
2010;DOURADOS;MS;CENTRO-OESTE;51005018;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;FEDERAL;DS;51005018009P7;CIÊNCIAS DA SAUDE;CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;MESTRADO;6
2010;DOURADOS;MS;CENTRO-OESTE;51005018;UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;FEDERAL;DS;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;MESTRADO;8
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016001P3;MATEMÁTICA;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;MATEMÁTICA;DOUTORADO;3
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016001P3;MATEMÁTICA;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;MATEMÁTICA;MESTRADO;14
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016002P0;HISTÓRIA;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA;DOUTORADO;14
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016002P0;HISTÓRIA;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA;MESTRADO;21
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016003P6;MEDICINA TROPICAL E SAÚDE PÚBLICA;CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;DOUTORADO;10
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016003P6;MEDICINA TROPICAL E SAÚDE PÚBLICA;CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;MESTRADO;14
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016004P2;LETRAS E LINGUÍSTICA;LINGÜÍSTICA, LETRAS E ARTES;LETRAS / LINGUÍSTICA;LETRAS;DOUTORADO;12
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016004P2;LETRAS E LINGUÍSTICA;LINGÜÍSTICA, LETRAS E ARTES;LETRAS / LINGUÍSTICA;LETRAS;MESTRADO;26
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016005P9;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;BIOLOGIA GERAL;DOUTORADO;12
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016005P9;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;BIOLOGIA GERAL;MESTRADO;21
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016006P5;AGRONOMIA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;11
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016006P5;AGRONOMIA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;MESTRADO;17
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016007P1;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;DOUTORADO;8
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016007P1;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;MESTRADO;11
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016009P4;FÍSICA;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA;DOUTORADO;10
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016009P4;FÍSICA;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA;MESTRADO;16
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016011P9;FILOSOFIA;CIÊNCIAS HUMANAS;FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA;FILOSOFIA;MESTRADO;10
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016012P5;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;DOUTORADO;9
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016012P5;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;MESTRADO;18
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016013P1;MÚSICA;LINGÜÍSTICA, LETRAS E ARTES;ARTES / MÚSICA;ARTES;MESTRADO;12
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016014P8;CIÊNCIA ANIMAL;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;DOUTORADO;24
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016014P8;CIÊNCIA ANIMAL;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;MESTRADO;33
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016017P7;ENGENHARIA CIVIL;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA CIVIL;MESTRADO;11
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016018P3;ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO;ENGENHARIAS;ENGENHARIAS IV;ENGENHARIA ELÉTRICA;MESTRADO;23
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016019P0;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;MESTRADO;15
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016020P8;SOCIOLOGIA;CIÊNCIAS HUMANAS;SOCIOLOGIA;SOCIOLOGIA;DOUTORADO;4
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016020P8;SOCIOLOGIA;CIÊNCIAS HUMANAS;SOCIOLOGIA;SOCIOLOGIA;MESTRADO;13
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016022P0;CIÊNCIAS AMBIENTAIS;MULTIDISCIPLINAR;INTERDISCIPLINAR;INTERDISCIPLINAR;DOUTORADO;10
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016023P7;ENFERMAGEM;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM;DOUTORADO;2
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016023P7;ENFERMAGEM;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM;MESTRADO;9
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016024P3;ARTE E CULTURA VISUAL;LINGÜÍSTICA, LETRAS E ARTES;ARTES / MÚSICA;ARTES;MESTRADO;9
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016025P0;ODONTOLOGIA;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ODONTOLOGIA;MESTRADO;6
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016026P6;ECOLOGIA E EVOLUÇÃO;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;ECOLOGIA;DOUTORADO;15
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016026P6;ECOLOGIA E EVOLUÇÃO;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;ECOLOGIA;MESTRADO;25
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016027P2;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;MESTRADO;19
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016028P9;ENGENHARIA DO MEIO AMBIENTE;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA SANITÁRIA;MESTRADO;11
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016029P5;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;CIÊNCIAS AGRÁRIAS;CIÊNCIA DE ALIMENTOS;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;MESTRADO;21
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016031P0;CIÊNCIAS FARMACÊUTICAS;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;MESTRADO;24
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016032P6;AGRONEGÓCIO;MULTIDISCIPLINAR;INTERDISCIPLINAR;INTERDISCIPLINAR;MESTRADO;13
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016033P2;AGRONOMIA (PRODUÇÃO VEGETAL);CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;MESTRADO;9
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016034P9;CIÊNCIAS DA SAÚDE;CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;DOUTORADO;22
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016034P9;CIÊNCIAS DA SAÚDE;CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;MESTRADO;22
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016035P5;QUÍMICA - UFG-UFMS-UFU;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;DOUTORADO;4
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016036P1;EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA;MULTIDISCIPLINAR;ENSINO;ENSINO;MESTRADO;9
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016037P8;COMUNICAÇÃO;CIÊNCIAS SOCIAIS APLICADAS;CIÊNCIAS SOCIAIS APLICADAS I;COMUNICAÇÃO;MESTRADO;10
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016039P0;GEOTECNIA, ESTRUTURAS E CONSTRUÇÃO CIVIL;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA CIVIL;MESTRADO;15
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016041P5;DIREITO AGRÁRIO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;MESTRADO;6
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016042P1;GEOGRAFIA ( CAMPUS CATALÃO );CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;MESTRADO;6
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016043P8;ANTROPOLOGIA SOCIAL;CIÊNCIAS HUMANAS;ANTROPOLOGIA / ARQUEOLOGIA;ANTROPOLOGIA;MESTRADO;7
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016044P4;NUTRIÇÃO E SAÚDE;CIÊNCIAS DA SAÚDE;NUTRIÇÃO;NUTRIÇÃO;MESTRADO;12
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016045P0;GEOGRAFIA ( CAMPUS JATAI );CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;MESTRADO;8
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016047P3;GENÉTICA E MELHORAMENTO DE PLANTAS;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;2
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016047P3;GENÉTICA E MELHORAMENTO DE PLANTAS;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;MESTRADO;9
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;52001016048P0;NANOTECNOLOGIA FARMACÊUTICA;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;DOUTORADO;2
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;DOUTORADO;3
2010;GOIÂNIA;GO;CENTRO-OESTE;52001016;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;FEDERAL;DS;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;PRÓ-REITORIA;MESTRADO;24
