AN_REFERENCIA;NM_MUNICIPIO_IES_CAPES;SG_UF_IES_CAPES;NM_REGIAO_IES_CAPES;CD_IES_CAPES;NM_IES_CAPES;SG_IES_CAPES;NM_NATUREZA_JURIDICA;SG_PROGRAMA_FOMENTO;CD_PROGRAMA;NM_PROGRAMA;NM_GRANDE_AREA;NM_AREA_AVALIACAO;NM_AREA_CONHECIMENTO;NM_NIVEL_PADRAO;QT_BOLSAS_CONCEDIDAS
2014;BRASÍLIA;DF;CENTRO-OESTE;53001010;UNIVERSIDADE DE BRASÍLIA;UNB;FEDERAL;NANOBIOTEC;53001010045P7;BIOLOGIA ANIMAL;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;BIOLOGIA GERAL;DOUTORADO;1
2014;BRASÍLIA;DF;CENTRO-OESTE;53001010;UNIVERSIDADE DE BRASÍLIA;UNB;FEDERAL;NANOBIOTEC;53001010096P0;NANOCIÊNCIA E NANOBIOTECNOLOGIA;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;DOUTORADO;4
2014;BRASÍLIA;DF;CENTRO-OESTE;53001010;UNIVERSIDADE DE BRASÍLIA;UNB;FEDERAL;NANOBIOTEC;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;OUTROS;1
2014;BRASÍLIA;DF;CENTRO-OESTE;53001010;UNIVERSIDADE DE BRASÍLIA;UNB;FEDERAL;NANOBIOTEC;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;PÓS-DOUTORADO;4
2014;BRASÍLIA;DF;CENTRO-OESTE;53003012;UNIVERSIDADE CATÓLICA DE BRASÍLIA;UCB;PARTICULAR;NANOBIOTEC;53003012005P4;CIÊNCIAS GENÔMICAS E BIOTECNOLOGIA;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;DOUTORADO;1
2014;PORTO VELHO;RO;NORTE;10001018;UNIVERSIDADE FEDERAL DE RONDÔNIA;UNIR;FEDERAL;NOVO PRODOUTORAL;31003010001P0;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;DOUTORADO;1
2014;PORTO VELHO;RO;NORTE;10001018;UNIVERSIDADE FEDERAL DE RONDÔNIA;UNIR;FEDERAL;NOVO PRODOUTORAL;32001010043P1;HISTÓRIA;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA;DOUTORADO;1
2014;PORTO VELHO;RO;NORTE;10001018;UNIVERSIDADE FEDERAL DE RONDÔNIA;UNIR;FEDERAL;NOVO PRODOUTORAL;33001014001P0;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;DOUTORADO;1
2014;PORTO VELHO;RO;NORTE;10001018;UNIVERSIDADE FEDERAL DE RONDÔNIA;UNIR;FEDERAL;NOVO PRODOUTORAL;33002010084P9;EDUCAÇÃO FÍSICA E ESPORTE;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA;DOUTORADO;1
2014;PORTO VELHO;RO;NORTE;10001018;UNIVERSIDADE FEDERAL DE RONDÔNIA;UNIR;FEDERAL;NOVO PRODOUTORAL;33004064038P7;ENGENHARIA AGRÍCOLA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;ENGENHARIA DE ÁGUA E SOLO;DOUTORADO;1
2014;PORTO VELHO;RO;NORTE;10001018;UNIVERSIDADE FEDERAL DE RONDÔNIA;UNIR;FEDERAL;NOVO PRODOUTORAL;42001013070P7;AGRONEGÓCIOS;MULTIDISCIPLINAR;INTERDISCIPLINAR;MEIO AMBIENTE E AGRÁRIAS;DOUTORADO;1
2014;PORTO VELHO;RO;NORTE;10001018;UNIVERSIDADE FEDERAL DE RONDÔNIA;UNIR;FEDERAL;NOVO PRODOUTORAL;42007011003P6;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;DOUTORADO;1
2014;PORTO VELHO;RO;NORTE;10001018;UNIVERSIDADE FEDERAL DE RONDÔNIA;UNIR;FEDERAL;NOVO PRODOUTORAL;42007011010P2;FILOSOFIA;CIÊNCIAS HUMANAS;FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA;FILOSOFIA;DOUTORADO;1
2014;PORTO VELHO;RO;NORTE;10001018;UNIVERSIDADE FEDERAL DE RONDÔNIA;UNIR;FEDERAL;NOVO PRODOUTORAL;53001010047P0;CIÊNCIAS DA SAÚDE;CIÊNCIAS DA SAÚDE;MEDICINA II;NEUROLOGIA;DOUTORADO;2
2014;RIO BRANCO;AC;NORTE;11001011;UNIVERSIDADE FEDERAL DO ACRE;UFAC;FEDERAL;NOVO PRODOUTORAL;12001015015P1;MATEMÁTICA;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;MATEMÁTICA;DOUTORADO;1
2014;RIO BRANCO;AC;NORTE;11001011;UNIVERSIDADE FEDERAL DO ACRE;UFAC;FEDERAL;NOVO PRODOUTORAL;24009016011P0;CIÊNCIA E SAÚDE ANIMAL;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;DOUTORADO;1
2014;RIO BRANCO;AC;NORTE;11001011;UNIVERSIDADE FEDERAL DO ACRE;UFAC;FEDERAL;NOVO PRODOUTORAL;28005015001P0;EDUCAÇÃO E CONTEMPORANEIDADE;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;DOUTORADO;1
2014;RIO BRANCO;AC;NORTE;11001011;UNIVERSIDADE FEDERAL DO ACRE;UFAC;FEDERAL;NOVO PRODOUTORAL;33002010028P1;SOCIOLOGIA;CIÊNCIAS HUMANAS;SOCIOLOGIA;SOCIOLOGIA;DOUTORADO;1
2014;RIO BRANCO;AC;NORTE;11001011;UNIVERSIDADE FEDERAL DO ACRE;UFAC;FEDERAL;NOVO PRODOUTORAL;33002010097P3;ARQUITETURA E URBANISMO;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA E URBANISMO;ARQUITETURA E URBANISMO;DOUTORADO;1
2014;RIO BRANCO;AC;NORTE;11001011;UNIVERSIDADE FEDERAL DO ACRE;UFAC;FEDERAL;NOVO PRODOUTORAL;33002010203P8;MÚSICA;LINGÜÍSTICA, LETRAS E ARTES;ARTES / MÚSICA;MÚSICA;DOUTORADO;2
2014;RIO BRANCO;AC;NORTE;11001011;UNIVERSIDADE FEDERAL DO ACRE;UFAC;FEDERAL;NOVO PRODOUTORAL;33003017085P1;MATEMÁTICA APLICADA E COMPUTACIONAL;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;MATEMÁTICA;DOUTORADO;1
2014;RIO BRANCO;AC;NORTE;11001011;UNIVERSIDADE FEDERAL DO ACRE;UFAC;FEDERAL;NOVO PRODOUTORAL;33004137065P9;MATEMÁTICA;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;MATEMÁTICA;DOUTORADO;1
2014;PORTO VELHO;RO;NORTE;11010002;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA;IFRO;FEDERAL;NOVO PRODOUTORAL;12001015013P9;BIOTECNOLOGIA;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;DOUTORADO;1
2014;PORTO VELHO;RO;NORTE;11010002;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA;IFRO;FEDERAL;NOVO PRODOUTORAL;12001015038P1;BIODIVERSIDADE E BIOTECNOLOGIA - REDE BIONORTE;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;DOUTORADO;1
2014;PORTO VELHO;RO;NORTE;11010002;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA;IFRO;FEDERAL;NOVO PRODOUTORAL;28006011001P7;AGRONOMIA (FITOTECNIA);CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;FITOTECNIA;DOUTORADO;1
2014;PORTO VELHO;RO;NORTE;11010002;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA;IFRO;FEDERAL;NOVO PRODOUTORAL;32004010015P0;CIÊNCIAS VETERINÁRIAS;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;DOUTORADO;1
2014;PORTO VELHO;RO;NORTE;11010002;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA;IFRO;FEDERAL;NOVO PRODOUTORAL;40001016014P4;CIENCIA DO SOLO;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;1
2014;PORTO VELHO;RO;NORTE;11010002;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA;IFRO;FEDERAL;NOVO PRODOUTORAL;42010012001P0;ENGENHARIA DE ALIMENTOS;CIÊNCIAS AGRÁRIAS;CIÊNCIA DE ALIMENTOS;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;DOUTORADO;1
2014;CARACARAÍ;RR;NORTE;13001019;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;FEDERAL;NOVO PRODOUTORAL;12001015001P0;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;DOUTORADO;1
2014;CARACARAÍ;RR;NORTE;13001019;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;FEDERAL;NOVO PRODOUTORAL;12001015007P9;CIÊNCIAS DO AMBIENTE E SUSTENTABILIDADE NA AMAZÔNIA;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;DOUTORADO;1
2014;CARACARAÍ;RR;NORTE;13001019;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;FEDERAL;NOVO PRODOUTORAL;12001015015P1;MATEMÁTICA;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;MATEMÁTICA;DOUTORADO;1
2014;CARACARAÍ;RR;NORTE;13001019;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;FEDERAL;NOVO PRODOUTORAL;25001019033P6;CIÊNCIA POLÍTICA;CIÊNCIAS HUMANAS;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;CIÊNCIA POLÍTICA;DOUTORADO;1
2014;CARACARAÍ;RR;NORTE;13001019;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;FEDERAL;NOVO PRODOUTORAL;32001010029P9;ZOOTECNIA;CIÊNCIAS AGRÁRIAS;ZOOTECNIA / RECURSOS PESQUEIROS;ZOOTECNIA;DOUTORADO;1
2014;CARACARAÍ;RR;NORTE;13001019;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;FEDERAL;NOVO PRODOUTORAL;32001010072P1;ANTROPOLOGIA;CIÊNCIAS HUMANAS;ANTROPOLOGIA / ARQUEOLOGIA;ANTROPOLOGIA;DOUTORADO;1
2014;CARACARAÍ;RR;NORTE;13001019;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;FEDERAL;NOVO PRODOUTORAL;33002045010P1;ENGENHARIA ELÉTRICA;ENGENHARIAS;ENGENHARIAS IV;ENGENHARIA ELÉTRICA;DOUTORADO;1
2014;CARACARAÍ;RR;NORTE;13001019;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;FEDERAL;NOVO PRODOUTORAL;33003017015P3;SOCIOLOGIA;CIÊNCIAS HUMANAS;SOCIOLOGIA;SOCIOLOGIA;DOUTORADO;1
2014;CARACARAÍ;RR;NORTE;13001019;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;FEDERAL;NOVO PRODOUTORAL;40001016032P2;SOCIOLOGIA;CIÊNCIAS HUMANAS;SOCIOLOGIA;SOCIOLOGIA;DOUTORADO;1
2014;BOA VISTA;RR;NORTE;13002015;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA;IFRR;FEDERAL;NOVO PRODOUTORAL;33002010003P9;ENSINO DE CIÊNCIAS  (MODALIDADES FÍSICA, QUÍMICA E BIOLOGIA);MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DOUTORADO;1
2014;MACAPÁ;AP;NORTE;14001012;UNIVERSIDADE FEDERAL DO AMAPÁ;UNIFAP;FEDERAL;NOVO PRODOUTORAL;28001010001P9;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;DOUTORADO;1
2014;MACAPÁ;AP;NORTE;14001012;UNIVERSIDADE FEDERAL DO AMAPÁ;UNIFAP;FEDERAL;NOVO PRODOUTORAL;31001017067P5;LINGÜÍSTICA;LINGÜÍSTICA, LETRAS E ARTES;LETRAS / LINGUÍSTICA;LINGÜÍSTICA;DOUTORADO;1
2014;MACAPÁ;AP;NORTE;14001012;UNIVERSIDADE FEDERAL DO AMAPÁ;UNIFAP;FEDERAL;NOVO PRODOUTORAL;33002029023P5;CIÊNCIAS FARMACÊUTICAS;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;DOUTORADO;1
2014;MACAPÁ;AP;NORTE;14001012;UNIVERSIDADE FEDERAL DO AMAPÁ;UNIFAP;FEDERAL;NOVO PRODOUTORAL;33004048021P6;PSICOLOGIA;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA;DOUTORADO;1
2014;MACAPÁ;AP;NORTE;14001012;UNIVERSIDADE FEDERAL DO AMAPÁ;UNIFAP;FEDERAL;NOVO PRODOUTORAL;33005010010P8;HISTÓRIA;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA;DOUTORADO;1
2014;MACAPÁ;AP;NORTE;14001012;UNIVERSIDADE FEDERAL DO AMAPÁ;UNIFAP;FEDERAL;NOVO PRODOUTORAL;33017018004P9;COMUNICAÇÃO SOCIAL;CIÊNCIAS SOCIAIS APLICADAS;CIÊNCIAS SOCIAIS APLICADAS I;COMUNICAÇÃO;DOUTORADO;2
2014;MACAPÁ;AP;NORTE;14001012;UNIVERSIDADE FEDERAL DO AMAPÁ;UNIFAP;FEDERAL;NOVO PRODOUTORAL;41001010040P1;SAÚDE COLETIVA;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;SAÚDE COLETIVA;DOUTORADO;1
2014;MACAPÁ;AP;NORTE;14001012;UNIVERSIDADE FEDERAL DO AMAPÁ;UNIFAP;FEDERAL;NOVO PRODOUTORAL;52001016024P3;ARTE E CULTURA VISUAL;LINGÜÍSTICA, LETRAS E ARTES;ARTES / MÚSICA;ARTES;DOUTORADO;2
2014;BELÉM;PA;NORTE;15001016;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;FEDERAL;NOVO PRODOUTORAL;15001016004P8;ENGENHARIA ELÉTRICA;ENGENHARIAS;ENGENHARIAS IV;ENGENHARIA ELÉTRICA;DOUTORADO;1
2014;BELÉM;PA;NORTE;15001016;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;FEDERAL;NOVO PRODOUTORAL;22001018003P1;MATEMÁTICA;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;MATEMÁTICA;DOUTORADO;1
2014;BELÉM;PA;NORTE;15001016;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;FEDERAL;NOVO PRODOUTORAL;22001018044P0;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;DOUTORADO;1
2014;BELÉM;PA;NORTE;15001016;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;FEDERAL;NOVO PRODOUTORAL;31001017024P4;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;DOUTORADO;1
2014;BELÉM;PA;NORTE;15001016;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;FEDERAL;NOVO PRODOUTORAL;31021018003P0;ARTES CÊNICAS;LINGÜÍSTICA, LETRAS E ARTES;ARTES / MÚSICA;ARTES;DOUTORADO;1
2014;BELÉM;PA;NORTE;15001016;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;FEDERAL;NOVO PRODOUTORAL;32001010041P9;PSICOLOGIA;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA;DOUTORADO;1
2014;BELÉM;PA;NORTE;15001016;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;FEDERAL;NOVO PRODOUTORAL;32003013003P2;ENGENHARIA DE PRODUÇÃO;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA DE PRODUÇÃO;DOUTORADO;1
2014;BELÉM;PA;NORTE;15001016;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;FEDERAL;NOVO PRODOUTORAL;41001010006P8;ENGENHARIA MECÂNICA;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA MECÂNICA;DOUTORADO;2
2014;BELÉM;PA;NORTE;15001016;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;FEDERAL;NOVO PRODOUTORAL;41001010023P0;ENGENHARIA CIVIL;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA CIVIL;DOUTORADO;1
2014;BELÉM;PA;NORTE;15001016;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;FEDERAL;NOVO PRODOUTORAL;52001016012P5;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;DOUTORADO;1
2014;BELÉM;PA;NORTE;15001016;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;FEDERAL;NOVO PRODOUTORAL;53001010073P0;CONTABILIDADE - UNB - UFPB - UFRN;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO;CIÊNCIAS CONTÁBEIS;DOUTORADO;1
2014;BELÉM;PA;NORTE;15002012;UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA;UFRA;FEDERAL;NOVO PRODOUTORAL;15002012001P5;AGRONOMIA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;1
2014;BELÉM;PA;NORTE;15002012;UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA;UFRA;FEDERAL;NOVO PRODOUTORAL;32006012002P5;ENGENHARIA MECÂNICA;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA MECÂNICA;DOUTORADO;1
2014;BELÉM;PA;NORTE;15002012;UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA;UFRA;FEDERAL;NOVO PRODOUTORAL;33002010116P8;ECOLOGIA;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;ECOLOGIA;DOUTORADO;1
2014;BELÉM;PA;NORTE;15002012;UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA;UFRA;FEDERAL;NOVO PRODOUTORAL;33003017026P5;ENGENHARIA AGRÍCOLA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;ENGENHARIA AGRÍCOLA;DOUTORADO;1
2014;BELÉM;PA;NORTE;15002012;UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA;UFRA;FEDERAL;NOVO PRODOUTORAL;33004102071P2;AGRONOMIA (CIÊNCIA DO SOLO);CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;1
2014;SANTARÉM;PA;NORTE;15010015;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;FEDERAL;NOVO PRODOUTORAL;15001016004P8;ENGENHARIA ELÉTRICA;ENGENHARIAS;ENGENHARIAS IV;ENGENHARIA ELÉTRICA;DOUTORADO;2
2014;SANTARÉM;PA;NORTE;15010015;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;FEDERAL;NOVO PRODOUTORAL;22001018040P4;CIÊNCIAS MARINHAS TROPICAIS;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;DOUTORADO;1
2014;SANTARÉM;PA;NORTE;15010015;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;FEDERAL;NOVO PRODOUTORAL;25001019027P6;CIÊNCIAS FARMACÊUTICAS;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;DOUTORADO;1
2014;SANTARÉM;PA;NORTE;15010015;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;FEDERAL;NOVO PRODOUTORAL;31002013007P9;CIÊNCIAS SOCIAIS EM DESENVOLVIMENTO, AGRICULTURA E SOCIEDADE;CIÊNCIAS HUMANAS;SOCIOLOGIA;SOCIOLOGIA;DOUTORADO;2
2014;SANTARÉM;PA;NORTE;15010015;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;FEDERAL;NOVO PRODOUTORAL;33002010003P9;ENSINO DE CIÊNCIAS  (MODALIDADES FÍSICA, QUÍMICA E BIOLOGIA);MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DOUTORADO;1
2014;SANTARÉM;PA;NORTE;15010015;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;FEDERAL;NOVO PRODOUTORAL;33002010103P3;LINGÜÍSTICA;LINGÜÍSTICA, LETRAS E ARTES;LETRAS / LINGUÍSTICA;LINGÜÍSTICA;DOUTORADO;1
2014;SANTARÉM;PA;NORTE;15010015;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;FEDERAL;NOVO PRODOUTORAL;33003017039P0;CIÊNCIAS SOCIAIS;CIÊNCIAS HUMANAS;SOCIOLOGIA;SOCIOLOGIA;DOUTORADO;1
2014;SANTARÉM;PA;NORTE;15010015;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;FEDERAL;NOVO PRODOUTORAL;33004137004P0;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;DOUTORADO;1
2014;SANTARÉM;PA;NORTE;15010015;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;FEDERAL;NOVO PRODOUTORAL;41001010016P3;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;DOUTORADO;1
2014;SANTARÉM;PA;NORTE;15010015;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;FEDERAL;NOVO PRODOUTORAL;50001019028P3;EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA - UFMT - UFPA - UEA;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DOUTORADO;1
2014;SANTARÉM;PA;NORTE;15010015;UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;FEDERAL;NOVO PRODOUTORAL;52001016012P5;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;DOUTORADO;1
2014;MARABÁ;PA;NORTE;15025012;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ;UNIFESSPA;FEDERAL;NOVO PRODOUTORAL;15001016017P2;GEOLOGIA E GEOQUÍMICA;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;GEOCIÊNCIAS;DOUTORADO;1
2014;MARABÁ;PA;NORTE;15025012;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ;UNIFESSPA;FEDERAL;NOVO PRODOUTORAL;25001019004P6;CIÊNCIAS DA COMPUTAÇÃO;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;DOUTORADO;1
2014;MARABÁ;PA;NORTE;15025012;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ;UNIFESSPA;FEDERAL;NOVO PRODOUTORAL;31001017002P0;FÍSICA;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA;DOUTORADO;1
2014;MARABÁ;PA;NORTE;15025012;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ;UNIFESSPA;FEDERAL;NOVO PRODOUTORAL;31009018001P5;FÍSICA;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA;DOUTORADO;1
2014;MARABÁ;PA;NORTE;15025012;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ;UNIFESSPA;FEDERAL;NOVO PRODOUTORAL;33002010035P8;GEOGRAFIA (GEOGRAFIA HUMANA);CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;DOUTORADO;1
2014;MARABÁ;PA;NORTE;15025012;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ;UNIFESSPA;FEDERAL;NOVO PRODOUTORAL;33002010103P3;LINGÜÍSTICA;LINGÜÍSTICA, LETRAS E ARTES;LETRAS / LINGUÍSTICA;LINGÜÍSTICA;DOUTORADO;1
2014;MARABÁ;PA;NORTE;15025012;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ;UNIFESSPA;FEDERAL;NOVO PRODOUTORAL;33004129042P3;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;DOUTORADO;1
2014;MARABÁ;PA;NORTE;15025012;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ;UNIFESSPA;FEDERAL;NOVO PRODOUTORAL;33024014015P3;LETRAS;LINGÜÍSTICA, LETRAS E ARTES;LETRAS / LINGUÍSTICA;LETRAS;DOUTORADO;1
2014;MARABÁ;PA;NORTE;15025012;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ;UNIFESSPA;FEDERAL;NOVO PRODOUTORAL;40001016034P5;INFORMÁTICA;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;DOUTORADO;1
2014;MARABÁ;PA;NORTE;15025012;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ;UNIFESSPA;FEDERAL;NOVO PRODOUTORAL;42003016014P2;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;DOUTORADO;1
2014;MARABÁ;PA;NORTE;15025012;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ;UNIFESSPA;FEDERAL;NOVO PRODOUTORAL;50001019028P3;EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA - UFMT - UFPA - UEA;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DOUTORADO;1
2014;PALMAS;TO;NORTE;16003012;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;FEDERAL;NOVO PRODOUTORAL;16003012003P7;PRODUÇÃO VEGETAL;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;1
